Profile URL,Query
https://medicine.yale.edu/obgyn/profile/lynchmandv/,"Vincent Lynch Clinical Professor of Obstetrics, Gynecology, and Reproductive Sciences Yale Profile"
https://medicine.yale.edu/profile/megan-lyons/,Megan Lyons Assistant Clinical Professor of Social Work Yale Profile
https://www.art.yale.edu/richard-lytle,W Richard Lytle Professor Emeritus of Art Yale Profile
https://medicine.yale.edu/profile/janet-lydecker/,Janet Lydecker Assistant Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/james-macy/,James Macy Professor of Comparative Medicine Yale Profile
https://law.yale.edu/jonathan-r-macey,Jonathan Macey Sam Harris Professor of Law and Professor of Management Yale Profile
https://law.yale.edu/joshua-macey,Josh Macey Associate Professor Term Yale Profile
https://physics.yale.edu/people/benjamin-machta,Benjamin Machta Assistant Professor Yale Profile
https://medicine.yale.edu/faculty/academic-professional-development/academic-affairs/tracks-ranks/adjunct/,Rosemarie Macias Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/carolyn-macica/,Carolyn Macica Associate Professor (Adjunct) of Pharmacology Yale Profile
https://filmstudies.yale.edu/people/john-mackay,John MacKay Henry S. McNeil Professor of Film and Media Studies and Slavic Languages and Literature Yale Profile
https://history.yale.edu/people/benedito-machava,Benedito Machava Assistant Professor of History Yale Profile
https://medicine.yale.edu/profile/ross-maclean/,R. Ross MacLean Associate Professor of Psychiatry Yale Profile
https://filmstudies.yale.edu/people/joan-macintosh,Joan MacIntosh Professor in the Practice of Acting Yale Profile
https://medicine.yale.edu/profile/john-macmicking/,John MacMicking Professor of Microbial Pathogenesis and of Immunobiology Yale Profile
https://medicine.yale.edu/profile/joseph-madri/,Joseph Madri Professor Emeritus of Pathology Yale Profile
https://medicine.yale.edu/web/showcase/profile/lynn-madden/,Lynn Madden Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/tessa-madden/,"Tessa Madden Professor of Obstetrics, Gynecology and Reproductive Sciences Yale Profile"
https://medicine.yale.edu/profile/david-madoff/,David Madoff Professor of Radiology & Biomedical Imaging and Medical and Surgical Oncology Yale Profile
https://medicine.yale.edu/profile/hector-madridcabezas/,Hector Madrid Cabezas Visiting Associate Professor Yale Profile
https://medicine.yale.edu/profile/daria-madeeva/,Daria Madeeva Assistant Clinical Professor of Medicine Yale Profile
https://medicine.yale.edu/profile/janet-madigan/,Janet Madigan Assistant Clinical Professor in the Child Study Center Yale Profile
https://medicine.yale.edu/profile/michelle-maeng/,Michelle Maeng Assistant Professor of Ophthalmology and Visual Science Yale Profile
https://medicine.yale.edu/profile/linda-maerz/,"Linda Maerz Associate Professor of Surgery (General, Trauma & Surgical Critical Care) and of Anesthesiology Yale Profile"
https://medicine.yale.edu/psychiatry/profile/eran-magen/,Eran Magen Assistant Clinical Professor of Psychiatry Yale Profile
https://economics.yale.edu/people/giovanni-maggi,Giovanni Maggi Howard H. Leach Professor of Economics and Professor of Management Yale Profile
https://medicine.yale.edu/profile/rodney-magwenya/,Rodney Magwenya Assistant Professor Adjunct Yale Profile
https://history.yale.edu/people/daniel-magaziner,Daniel Magaziner Professor Yale Profile
https://medicine.yale.edu/profile/jessica-magid-bernstein/,Jessica Magid-Bernstein Assistant Professor of Neurology Yale Profile
https://medicine.yale.edu/profile/mgrey-maher/,Mary Grey Maher Associate Professor of Urology Yale Profile
https://medicine.yale.edu/profile/amit-mahajan/,Amit Mahajan Associate Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/maurice-mahoney/,Maurice Mahoney Professor Emeritus Yale Profile
https://medicine.yale.edu/profile/sowmya-mahalingam/,Sowmya Mahalingam Assistant Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/jm6/,Jonathan Maisel Associate Clinical Professor Yale Profile
https://medicine.yale.edu/profile/kieran-maiorana/,Kieran Maiorana Assistant Clinical Professor of Child Counseling Yale Profile
https://medicine.yale.edu/profile/sachin-majumdar/,Sachin Majumdar Associate Professor of Medicine (Endocrinology) Yale Profile
https://medicine.yale.edu/profile/winifred-mak/,Winifred Mak Assistant Professor Adjunct Yale Profile
https://ysph.yale.edu/profile/robert-makuch/,Robert Makuch Professor Emeritus of Biostatistics Yale Profile
https://medicine.yale.edu/profile/naila-makhani/,Naila Makhani Associate Professor of Pediatrics (Neurology) Yale Profile
https://medicine.yale.edu/profile/brian-malm/,Brian Malm Associate Professor of Medicine (Cardiology) Yale Profile
https://medicine.yale.edu/profile/adnan-malik/,Adnan Malik Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/rabia-malik/,Rabia Malik Assistant Professor of Pediatrics (Emergency Medicine) Yale Profile
https://environment.yale.edu/directory/faculty/sparkle-malone,Sparkle Malone Assistant Professor Yale Profile
https://chem.yale.edu/faculty/stacy-malaker,Stacy Malaker Assistant Professor Yale Profile
https://medicine.yale.edu/profile/norka-malberg/,Norka Malberg Assistant Clinical Professor in the Child Study Center Yale Profile
https://medicine.yale.edu/zebrafish/profile/katherine-malensek/,Katherine Malensek Assistant Clinical Professor of Social Work in the Child Study Center Yale Profile
https://medicine.yale.edu/profile/ajay-malhotra/,Ajay Malhotra Professor of Radiology and Biomedical Imaging and of Neurosurgery Yale Profile
https://medicine.yale.edu/profile/vm396/,Vivek Malhotra Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/rajiv-mallipudi/,Rajiv Mallipudi Assistant Clinical Professor of Medicine Yale Profile
https://ysph.yale.edu/yale-center-on-climate-change-and-health/profile/nikhil-malvankar/,Nikhil Malvankar Associate Professor of Molecular Biophysics and Biochemistry Yale Profile
https://medicine.yale.edu/profile/mark-mamula/,Mark Mamula Professor of Medicine (Rheumatology) Yale Profile
https://medicine.yale.edu/profile/shrikant-mane/,Shrikant Mane Professor of Genetics Yale Profile
https://medicine.yale.edu/profile/arya-mani/,Arya Mani Robert W Berliner Professor of Internal Medicine (Cardiology) and Professor of Genetics Yale Profile
https://medicine.yale.edu/profile/cfm22/,Cynthia Mann Associate Clinical Professor of Pediatrics Yale Profile
https://medicine.yale.edu/profile/taylor-mann/,Taylor Mann Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/rpeter-manes/,R Peter Manes Associate Professor of Surgery (Otolaryngology) Yale Profile
https://medicine.yale.edu/profile/husseini-manji/,Husseini Manji Professor Adjunct of Psychiatry Yale Profile
https://english.yale.edu/people/professors-emeritus/lawrence-manley,"Lawrence Manley William R. Kenan, Jr. Professor Emeritus of English Yale Profile"
https://medicine.yale.edu/profile/peter-mancini/,Peter Mancini Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/edward-manning/,Edward Manning Assistant Professor of Medicine (Pulmonary) Yale Profile
https://history.yale.edu/people/joseph-manning,Joseph Manning William K. and Marilyn Milton Simpson Professor of Classics and Professor of History and Senior Research Scholar in Law Yale Profile
https://medicine.yale.edu/profile/rajit-manohar/,Rajit Manohar John C. Malone Professor of Electrical Engineering Yale Profile
https://medicine.yale.edu/profile/elie-mansour/,Elie Mansour Assistant Professor Yale Profile
https://medicine.yale.edu/profile/sherry-mansour/,Sherry Mansour Assistant Professor Yale Profile
https://medicine.yale.edu/profile/zeeshan-mansuri/,Zeeshan Mansuri Assistant Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/caleigh-mandel-brehm/,Caleigh Mandel-Brehm Assistant Professor Yale Profile
https://medicine.yale.edu/psychiatry/profile/marshal-mandelkern/,Marshal Mandelkern Associate Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/laura-manuelidis/,Laura Manuelidis Professor of Surgery (Neuropathology) Yale Profile
https://medicine.yale.edu/profile/genevieve-maquilan/,Genevieve Maquilan Assistant Professor of Therapeutic Radiology Yale Profile
https://medicine.yale.edu/profile/ilir-maraj/,Ilir Maraj Assistant Professor of Medicine (Cardiovascular Medicine) Yale Profile
https://medicine.yale.edu/childstudy/profile/steven-marans/,Steven Marans Harris Professor in the Child Study Center Yale Profile
https://medicine.yale.edu/profile/jean-marachi/,Jean Marachi Associate Clinical Professor in the Child Study Center Yale Profile
https://medicine.yale.edu/profile/rocco-marando/,Rocco Marando Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/barbara-marcus/,Barbara Marcus Assistant Clinical Professor of Psychiatry Yale Profile
https://history.yale.edu/people/ivan-marcus,Ivan Marcus Frederick P. Rose Professor of History and Professor of Religious Studies Yale Profile
https://italian.yale.edu/people/millicent-marcus,Millicent Marcus Sarai Ribicoff Professor of Italian Studies Yale Profile
https://medicine.yale.edu/profile/michal-marczyk/,Michal Marczyk Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/vincent-marchesi/,Vincent Marchesi Anthony N. Brady Professor Emeritus of Pathology Yale Profile
https://medicine.yale.edu/profile/epm23/,Ellika Mardh Associate Clinical Professor of Medicine Yale Profile
https://politicalscience.yale.edu/people/isabela-mares,Isabela Mares Arnold Wolfers Professor of Political Science Yale Profile
https://medicine.yale.edu/profile/marjorie-marenberg/,Marjorie Marenberg Assistant Professor Yale Profile
https://english.yale.edu/people/deborah-margolin,Deborah Margolin Professor in the Practice Yale Profile
https://math.yale.edu/people/gregory-margulis,Gregory Margulis Erastus L. DeForest Professor Emeritus of Mathematics Yale Profile
https://english.yale.edu/people/professors-practice-creative-writers/donald-margulies?lang=en,Donald Margulies Professor in the Practice Yale Profile
https://medicine.yale.edu/profile/elizabeth-marhoffer/,Elizabeth Marhoffer Assistant Professor Yale Profile
https://medicine.yale.edu/profile/carla-marin/,Carla Marin Assistant Professor in the Child Study Center Yale Profile
https://medicine.yale.edu/profile/thibault-marin/,Thibault Marin Assistant Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/angelo-marino/,Angelo Marino Associate Professor of Radiology and Biomedical Imaging Yale Profile
https://medieval.yale.edu/people/vasileios-marinis,Vasileios Marinis Professor Yale Profile
https://medicine.yale.edu/profile/asher-marks/,Asher Marks Associate Professor of Pediatrics (Hematology/Oncology) Yale Profile
https://medicine.yale.edu/zebrafish/profile/lawrence-marks/,Lawrence Marks Professor Emeritus of Epidemiology (Environmental Health Sciences) Yale Profile
https://medicine.yale.edu/psychiatry/people/,Cathy Markle Assistant Clinical Professor of Psychiatry Yale Profile
https://law.yale.edu/daniel-markovits,Daniel Markovits Guido Calabresi Professor of Law Yale Profile
https://english.yale.edu/people/tenured-and-tenure-track-faculty-professors-officers/stefanie-markovits,Stefanie Markovits Professor of English Yale Profile
https://medicine.yale.edu/dermatology/people/,Ellen Markstein Assistant Clinical Professor of Dermatology Yale Profile
https://medicine.yale.edu/profile/susan-marlatt/,Susan Marlatt Assistant Professor of Radiology & Biomedical Imaging Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/theodore-r-marmor,Ted Marmor Professor Emeritus of Management and Lecturer in the Institution for Social and Policy Studies Yale Profile
https://medicine.yale.edu/psychiatry/profile/rocco-marotta/,Rocco Marotta Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/richard-marottoli/,Richard Marottoli Professor of Medicine (Geriatrics) Yale Profile
https://medicine.yale.edu/profile/bernadette-marquez-nostra/,Bernadette Marquez-Nostra Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/dermatology/people/,Elizabeth Marsh Assistant Clinical Professor of Dermatology Yale Profile
https://religiousstudies.yale.edu/people/eboni-marshall-turman,Eboni Marshall Turman Associate Professor Term Yale Profile
https://medicine.yale.edu/profile/andres-martin/,Andres Martin Riva Ariella Ritvo Professor in the Child Study Center and Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/ashley-martin/,Ashley Martin Assistant Professor Yale Profile
https://medicine.yale.edu/profile/darryl-martin/,Darryl Martin Assistant Professor Yale Profile
https://medicine.yale.edu/profile/kathleen-martin/,Kathleen Martin Professor of Medicine (Cardiovascular Medicine) and Pharmacology Yale Profile
https://medicine.yale.edu/internal-medicine/hematology/profile/kelsey-martin/,Kelsey Martin Assistant Professor of Medicine (Hematology) Yale Profile
https://law.yale.edu/faculty,Oscar Martin Visiting Associate Professor Yale Profile
https://medicine.yale.edu/profile/thomas-v-martin/,Thomas Martin Associate Professor of Urology Yale Profile
https://medicine.yale.edu/profile/steve-martino/,Steve Martino Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/andrew-martins/,Andrew Martins Assistant Professor Yale Profile
https://medicine.yale.edu/profile/james-martone/,James Martone Associate Professor of Ophthalmology & Visual Science Yale Profile
https://medicine.yale.edu/profile/david-martinez/,David Martinez Assistant Professor Yale Profile
https://medicine.yale.edu/faculty/faculty-directory/,Sofia Martinez Visiting Professor Yale Profile
https://medicine.yale.edu/profile/richard-martinello/,Richard Martinello Professor of Medicine (Infectious Diseases) and Pediatrics Yale Profile
https://physics.yale.edu/people/reina-maruyama,Reina Maruyama Professor Yale Profile
https://medicine.yale.edu/profile/phelan-maruca/,Phelan Maruca-Sullivan Assistant Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/vincent-mase/,"Vincent Mase Assistant Professor of Surgery (Thoracic), Program Director, Cardiothoracic I-6 Residency Yale Profile"
https://medicine.yale.edu/profile/cm2733/,Christine Mason Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/diagnosticradiology/profile/graeme-mason/,Graeme Mason Professor of Radiology and Biomedical Imaging and of Psychiatry Yale Profile
https://law.yale.edu/jerry-l-mashaw,Jerry Mashaw Professor Emeritus and Professorial Lecturer in Law Yale Profile
